title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
They Dare to Speak out: People and Institutions Confront Israel's Lobby,Paul Findley,Paperback,$18.64,$18.95,9781556524820,"Chicago Review Press, Incorporated",04/28/2003,416,6.00(w) x 9.00(h) x 0.93(d)
Things Fall Apart,Chinua Achebe,Paperback,$11.05,$13.00,9780385474542,Penguin Publishing Group,09/01/1994,224,5.19(w) x 7.93(h) x 0.57(d)
Things I Overheard While Talking to Myself,Alan Alda,Paperback,$16.82,$17.00,9780812977523,Random House Publishing Group,09/09/2008,256,7.92(w) x 10.90(h) x 0.63(d)
Things That Make White People Uncomfortable,Michael Bennett,Hardcover,$22.46,$24.95,9781608468935,Haymarket Books,04/03/2018,268,5.70(w) x 8.30(h) x 1.00(d)
Think Big: Overcoming Obstacles with Optimism,Jennifer Arnold MD,Paperback,$14.39,$15.99,9781501139390,Howard Books,01/31/2017,256,5.40(w) x 8.30(h) x 0.70(d)
Thirteen Moons,Charles Frazier,Paperback,$16.99,$18.00,9780812967586,Random House Publishing Group,06/05/2007,432,5.19(w) x 7.98(h) x 0.89(d)
Thirteen Ways of Looking: A Novella and Three Stories,Colum McCann,Paperback,$15.30,$17.00,9780812986587,Random House Publishing Group,09/20/2016,272,5.20(w) x 7.90(h) x 0.70(d)
"Thirty-Life Crisis: Navigating My Thirties, One Drunk Baby Shower at a Time",Lisa Schwartz,Paperback,$16.99,$16.99,9781538763094,Grand Central Publishing,08/27/2019,256,6.00(w) x 1.25(h) x 9.00(d)
This Book Has Balls: Sports Rants from the MVP of Talking Trash,Michael Rapaport,Paperback,$14.40,$16.00,9781501160325,Atria Books,08/14/2018,304,5.40(w) x 8.30(h) x 0.80(d)
This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,Paperback,$15.30,$17.00,9781250155030,Picador,05/29/2018,368,5.30(w) x 8.20(h) x 1.00(d)
This I Know,Eldonna Edwards,Hardcover,$23.40,$26.00,9781496712868,Kensington,04/24/2018,320,5.60(w) x 8.40(h) x 1.20(d)
This Is How You Lose Her,Junot Díaz,Paperback,$14.40,$16.00,9781594631771,Penguin Publishing Group,09/03/2013,240,5.10(w) x 7.90(h) x 0.70(d)
This Is Me: Loving the Person You Are Today,Chrissy Metz,Paperback,$12.17,$16.99,9780062837905,HarperCollins Publishers,03/19/2019,320,5.31(w) x 8.00(h) x 0.72(d)
"This Is Not Fame: A ""From What I Re-Memoir""",Doug Stanhope,Paperback,$17.99,$17.99,9780306921896,Hachette Books,12/04/2018,352,5.50(w) x 8.20(h) x 1.00(d)
This Must Be the Place,Maggie  O'Farrell,Paperback,$15.26,$16.95,9780345804723,Knopf Doubleday Publishing Group,05/16/2017,400,5.20(w) x 7.90(h) x 0.90(d)
This Scorched Earth: A Novel of the Civil War and the American West,William Gear,Paperback,$8.99,$9.99,9780765382375,Tom Doherty Associates,02/26/2019,800,4.10(w) x 7.40(h) x 1.20(d)
This Storm (Signed Book),James Ellroy,Hardcover,$20.97,$29.95,9780525657460,Knopf Doubleday Publishing Group,06/04/2019,608,6.25(w) x 9.12(h) x 1.18(d)
This Tender Land: A Novel,William Kent Krueger,Hardcover,$18.90,$27.00,9781476749297,Atria Books,09/03/2019,464,6.00(w) x 9.00(h) x (d)
"This Voice in My Heart: A Runner's Memoir of Genocide, Faith, and Forgiveness",Gilbert Tuhabonye,Paperback,$13.99,$13.99,9780060817534,HarperCollins Publishers,05/22/2007,272,5.31(w) x 8.00(h) x 0.61(d)
This Was a Man (Clifton Chronicles Series #7),Jeffrey Archer,Paperback,$9.26,$9.99,9781250061645,St. Martin's Press,08/29/2017,560,4.10(w) x 7.40(h) x 1.30(d)
This Will Only Hurt a Little (Signed Book),Busy Philipps,Hardcover,$24.29,$26.99,9781982109837,Touchstone,11/23/2018,320,5.70(w) x 8.50(h) x 1.20(d)
This Year It Will Be Different and Other Stories,Maeve Binchy,Paperback,$16.00,$16.00,9780385341783,Random House Publishing Group,05/29/2007,272,5.18(w) x 8.22(h) x 0.56(d)
Thomas Cromwell: A Revolutionary Life,Diarmaid MacCulloch,Hardcover,$36.00,$40.00,9780670025572,Penguin Publishing Group,10/30/2018,752,6.20(w) x 9.40(h) x 2.50(d)
Thomas Cromwell: The Untold Story of Henry VIII's Most Faithful Servant,Tracy Borman,Paperback,$18.00,$20.00,9780802124623,"Grove/Atlantic, Inc.",01/12/2016,464,5.50(w) x 8.20(h) x 1.40(d)
Thomas Jefferson (American Presidents Series),Joyce Appleby,Hardcover,$27.90,$31.00,9780805069242,"Holt, Henry & Company, Inc.",02/01/2003,208,6.00(w) x 9.00(h) x 0.62(d)
Thomas Jefferson and Sally Hemings: An American Controversy,Annette Gordon-Reed,Paperback,$17.80,$18.95,9780813918334,University of Virginia Press,03/29/1998,320,6.00(w) x 9.00(h) x (d)
Thomas Jefferson: An Intimate History,Fawn M. Brodie,Paperback,$17.96,$19.95,9780393338331,"Norton, W. W. & Company, Inc.",09/06/2010,624,5.40(w) x 8.20(h) x 1.30(d)
Thomas Jefferson: Author of America,Christopher Hitchens,Paperback,$14.39,$15.99,9780060837068,HarperCollins Publishers,05/05/2009,208,5.31(w) x 8.00(h) x 0.47(d)
Thomas Jefferson: The Art of Power,Jon  Meacham,Paperback,$19.80,$22.00,9780812979480,Random House Publishing Group,10/29/2013,800,9.18(w) x 6.16(h) x 1.42(d)
Thomas Jefferson: Writings: Autobiography / Notes on the State of Virginia / Public and Private Papers / Addresses / Letters,Thomas Jefferson,Hardcover,$36.00,$40.00,9780940450165,Library of America,08/15/1984,1600,5.25(w) x 8.10(h) x 0.82(d)
Thomas Jefferson's Creme Brulee: How a Founding Father and His Slave James Hemings Introduced French Cuisine to America,Thomas J. Craughwell,Hardcover,$17.96,$19.95,9781594745782,Quirk Publishing,09/18/2012,256,5.62(w) x 8.28(h) x 0.92(d)
Those Who Knew,Idra Novey,Hardcover,$23.40,$26.00,9780525560432,Penguin Publishing Group,11/06/2018,256,5.80(w) x 8.30(h) x 1.10(d)
Those Who Leave and Those Who Stay (Neapolitan Novels Series #3),Elena Ferrante,Paperback,$16.80,$18.00,9781609452339,"Europa Editions, Incorporated",09/02/2014,400,5.27(w) x 8.23(h) x 1.27(d)
Thousand Hills: Rwanda's Rebirth and the Man Who Dreamed It,Stephen Kinzer,Hardcover,$29.69,$32.99,9780470120156,Turner Publishing Company,06/10/2008,349,6.30(w) x 9.30(h) x 1.40(d)
"Three African-American Classics: Up from Slavery, The Souls of Black Folk and Narrative of the Life of Frederick Douglass",W. E. B. Du Bois,Paperback,$8.95,$8.95,9780486457574,Dover Publications,02/02/2007,448,5.00(w) x 8.00(h) x (d)
Three Daughters of Eve,Elif Shafak,Paperback,$17.27,$18.00,9781632869968,Bloomsbury USA,01/22/2019,384,5.40(w) x 8.20(h) x 1.20(d)
Three Day Road,Joseph Boyden,Paperback,$15.77,$17.00,9780143037071,Penguin Publishing Group,04/25/2006,368,5.00(w) x 8.30(h) x 0.64(d)
Three Floors Up,Eshkol Nevo,Paperback,$15.26,$16.95,9781590518786,"Other Press, LLC",10/10/2017,288,5.40(w) x 8.20(h) x 0.90(d)
Three Men in a Boat,Jerome K. Jerome,Paperback,$6.70,$6.70,9781514681350,CreateSpace Publishing,06/24/2015,122,5.90(w) x 8.90(h) x 0.40(d)
Three Nights with the Princess,Betina Krahn,Paperback,$7.99,$7.99,9781420143546,Kensington,09/25/2018,400,4.10(w) x 6.70(h) x 1.30(d)
"Three Novels: Molloy, Malone Dies, The Unnamable",Samuel Beckett,Paperback,$16.00,$16.00,9780802144478,"Grove/Atlantic, Inc.",06/16/2009,416,5.40(w) x 8.20(h) x 1.10(d)
"Three Sisters, Three Queens",Philippa Gregory,Paperback,$15.29,$16.99,9781476758749,Atria Books,02/21/2017,592,5.25(w) x 8.00(h) x 1.30(d)
Three Things About Elsie: A Novel,Joanna Cannon,Hardcover,$23.40,$26.00,9781501187384,Scribner,08/07/2018,384,5.50(w) x 8.50(h) x 1.20(d)
Through My Eyes,Tim Tebow,Paperback,$15.29,$16.99,9780062007308,HarperCollins Publishers,02/19/2013,272,5.56(w) x 7.86(h) x 0.71(d)
"Through the Eye of a Needle: Wealth, the Fall of Rome, and the Making of Christianity in the West, 350-550 AD",Peter Brown,Hardcover,$39.95,$39.95,9780691152905,Princeton University Press,09/02/2012,792,6.50(w) x 9.30(h) x 2.00(d)
Thucydides: The Reinvention of History,Donald Kagan,Paperback,$16.00,$16.00,9780143118299,Penguin Publishing Group,10/26/2010,272,5.50(w) x 8.40(h) x 0.60(d)
Thursday Next: First Among Sequels,Jasper Fforde,Paperback,$15.76,$17.00,9780143113560,Penguin Publishing Group,07/29/2008,384,5.00(w) x 7.70(h) x 0.80(d)
Thus Spoke Zarathustra: A Book for Everyone and No One,Friedrich Nietzsche,Paperback,$14.95,$16.00,9780140441185,Penguin Publishing Group,11/28/1961,352,5.12(w) x 7.75(h) x 0.80(d)
Tiber: Eternal River of Rome,Bruce Ware Allen,Hardcover,$31.50,$35.00,9781512600377,University Press of New England,11/20/2018,304,6.40(w) x 9.30(h) x 1.20(d)
Ties,Domenico Starnone,Paperback,$14.83,$16.00,9781609453855,"Europa Editions, Incorporated",03/07/2017,144,5.20(w) x 8.10(h) x 0.70(d)
Tigerbelle: The Wyomia Tyus Story,Wyomia Tyus,Paperback,$14.52,$15.95,9781617756580,Akashic Books,09/04/2018,288,5.50(w) x 8.40(h) x 0.60(d)
Tigerman,Nick Harkaway,Paperback,$15.27,$15.95,9780804170666,Knopf Doubleday Publishing Group,06/23/2015,352,5.15(w) x 7.98(h) x 0.76(d)
Time and Again,Jack Finney,Paperback,$15.29,$16.99,9780684801056,Atria Books,02/01/1995,400,5.25(w) x 8.00(h) x 1.10(d)
"Time Bandit: Two Brothers, the Bering Sea, and One of the World's Deadliest Jobs",Andy Hillstrand,Paperback,$17.00,$17.00,9780345504128,Random House Publishing Group,03/31/2009,240,5.18(w) x 8.02(h) x 0.54(d)
Time of Fog and Fire (Molly Murphy Series #16),Rhys Bowen,Paperback,$16.68,$17.99,9781250052070,St. Martin's Press,03/07/2017,288,5.80(w) x 8.90(h) x 0.90(d)
Timeline,Michael Crichton,Paperback,$9.99,$9.99,9780345539014,Random House Publishing Group,01/01/2013,496,4.10(w) x 7.50(h) x 1.20(d)
Tin Man,Sarah Winman,Hardcover,$20.70,$23.00,9780735218727,Penguin Publishing Group,05/15/2018,224,4.80(w) x 7.40(h) x 1.00(d)
"Tinker, Tailor, Soldier, Spy (George Smiley Series)",John le Carré,Paperback,$16.20,$17.00,9780143119784,Penguin Publishing Group,06/07/2011,400,5.40(w) x 8.20(h) x 1.20(d)
Tip and the Gipper: When Politics Worked,Chris Matthews,Paperback,$17.00,$17.00,9781451696004,Simon & Schuster,10/07/2014,448,5.90(w) x 8.90(h) x 1.10(d)
Tipperary,Frank Delaney,Paperback,$16.14,$17.00,9780812975949,Random House Publishing Group,06/03/2008,464,8.18(w) x 5.46(h) x 0.97(d)
Tipping the Velvet,Sarah Waters,Paperback,$17.00,$17.00,9781573227889,Penguin Publishing Group,05/01/2000,496,5.12(w) x 8.00(h) x 1.08(d)
Titans,Leila Meacham,Paperback,$14.39,$15.99,9781455533848,Grand Central Publishing,04/11/2017,624,5.20(w) x 7.70(h) x 1.80(d)
To a God Unknown,John Steinbeck,Paperback,$16.00,$16.00,9780140187519,Penguin Publishing Group,08/28/1995,240,5.08(w) x 7.70(h) x 0.41(d)
To Befriend an Emperor: Betsy Balcombe's Memoirs of Napoleon on St Helena,Betsy Balcombe,Hardcover,$35.00,$35.00,9781905043033,Ravenhall Books,09/01/2005,192,5.80(w) x 8.60(h) x 0.70(d)
To Capture What We Cannot Keep: A Novel,Beatrice Colin,Paperback,$14.39,$15.99,9781250138774,Flatiron Books,10/31/2017,304,5.20(w) x 7.70(h) x 0.90(d)
To Cut a Long Story Short,Jeffrey Archer,Paperback,$9.99,$9.99,9781250029454,St. Martin's Press,06/04/2013,336,4.10(w) x 7.50(h) x 1.00(d)
To Die but Once (Maisie Dobbs Series #14),Jacqueline Winspear,Paperback,$14.44,$16.99,9780062436641,HarperCollins Publishers,02/26/2019,352,5.20(w) x 7.90(h) x 1.00(d)
To Kill a Mockingbird,Harper Lee,Paperback,$6.24,$8.99,9780446310789,Grand Central Publishing,10/28/1988,384,4.10(w) x 6.70(h) x 1.10(d)
To Live,Yu Hua,Paperback,$15.59,$16.00,9781400031863,Knopf Doubleday Publishing Group,08/26/2003,256,5.20(w) x 8.00(h) x 0.60(d)
To Live Is to Die: The Life and Death of Metallica's Cliff Burton,Joel McIver,Paperback,$17.96,$19.95,9781911036128,"Outline Press, Limited",09/06/2016,288,6.00(w) x 8.10(h) x 1.20(d)
"To Obama: With Love, Joy, Anger, and Hope",Jeanne Marie Laskas,Hardcover,$25.20,$28.00,9780525509387,Random House Publishing Group,09/18/2018,416,6.40(w) x 9.52(h) x 1.33(d)
To Tell the Truth Freely: The Life of Ida B. Wells,Mia Bay,Paperback,$18.00,$18.00,9780809016464,"Farrar, Straus and Giroux",02/02/2010,384,5.40(w) x 8.20(h) x 1.10(d)
To the Edge and Back: My Story from Organ Transplant Survivor to Olympic Snowboarder,Chris Klug,Paperback,$19.54,$19.99,9780786714223,Da Capo Press,11/05/2004,360,5.50(w) x 8.50(h) x 0.87(d)
To the End of the Land,David Grossman,Paperback,$15.55,$16.95,9780307476401,Knopf Doubleday Publishing Group,08/09/2011,672,5.02(w) x 8.02(h) x 1.14(d)
To the Last Man: A Novel of the First World War,Jeff Shaara,Paperback,$15.49,$17.00,9780345461360,Random House Publishing Group,08/30/2005,672,5.15(w) x 7.99(h) x 1.15(d)
To the Lighthouse,Virginia Woolf,Paperback,$12.74,$14.99,9780156907392,Houghton Mifflin Harcourt,12/27/1989,224,5.31(w) x 8.00(h) x 0.56(d)
To the Scaffold: The Life of Marie Antoinette,Carolly Erickson,Paperback,$27.53,$27.99,9780312322052,St. Martin's Press,07/01/2004,384,6.00(w) x 9.00(h) x 0.87(d)
To the Stars,George Takei,Paperback,$27.95,$27.95,9780671890094,Pocket Books/Star Trek,12/01/1995,416,5.31(w) x 8.25(h) x 1.10(d)
Together Tea,Marjan Kamali,Paperback,$14.99,$14.99,9780062236807,HarperCollins Publishers,05/21/2013,321,5.30(w) x 7.90(h) x 1.00(d)
Tom Brady vs. the NFL: The Case for Football's Greatest Quarterback,Sean Glennon,Paperback,$14.95,$14.95,9781629373249,Triumph Books,09/15/2016,336,6.00(w) x 9.00(h) x 0.80(d)
Tom Yawkey: Patriarch of the Boston Red Sox,Bill Nowlin,Hardcover,$33.26,$36.95,9780803296831,UNP - Nebraska,02/01/2018,560,6.50(w) x 9.20(h) x 1.80(d)
Tombland (Matthew Shardlake Series #7),C. J. Sansom,Hardcover,$23.80,$28.00,9780316412421,"Little, Brown and Company",01/29/2019,880,6.00(w) x 9.40(h) x 1.80(d)
"Tommy's Honor: The Story of Old Tom Morris and Young Tom Morris, Golf's Founding Father and Son",Kevin Cook,Paperback,$15.30,$17.00,9781592403424,Penguin Publishing Group,03/27/2008,336,5.34(w) x 7.98(h) x 0.84(d)
"Tomorrow Will Be Different: Love, Loss, and the Fight for Trans Equality",Sarah McBride,Paperback,$11.66,$16.00,9781524761486,Crown/Archetype,03/05/2019,304,5.10(w) x 7.90(h) x 0.80(d)
Tony's Wife,Adriana Trigiani,Hardcover,$24.64,$28.99,9780062319258,HarperCollins Publishers,11/20/2018,496,6.00(w) x 8.90(h) x 1.90(d)
Too Close to Call: The Thirty-Six-Day Battle to Decide the 2000 Election,Jeffrey Toobin,Paperback,$14.95,$14.95,9780375761072,Random House Publishing Group,10/08/2002,320,7.82(w) x 5.14(h) x 0.70(d)
Too Much Is Not Enough: A Memoir of Fumbling Toward Adulthood,Andrew Rannells,Hardcover,$18.20,$26.00,9780525574859,Crown/Archetype,03/12/2019,272,5.80(w) x 7.90(h) x 1.20(d)
Too Scot to Handle (Windham Brides Series #2),Grace Burrowes,Paperback,$7.99,$7.99,9781455569991,Grand Central Publishing,07/25/2017,384,4.10(w) x 6.70(h) x 1.10(d)
Top Secret (Clandestine Operations Series #1),W. E. B. Griffin,Paperback,$9.99,$9.99,9780515155617,Penguin Publishing Group,07/28/2015,560,4.25(w) x 7.50(h) x 1.25(d)
Tortilla Flat,John Steinbeck,Paperback,$14.40,$16.00,9780140187403,Penguin Publishing Group,06/28/1997,208,7.70(w) x 4.94(h) x 0.56(d)
Total Recall: My Unbelievably True Life Story,Arnold Schwarzenegger,Paperback,$19.10,$20.00,9781451662443,Simon & Schuster,11/05/2013,656,5.90(w) x 8.92(h) x 1.62(d)
Touch the Top of the World: A Blind Man's Journey to Climb Farther than the Eye Can See: My Story,Erik Weihenmayer,Paperback,$17.00,$17.00,9780452282940,Penguin Publishing Group,03/26/2002,368,5.40(w) x 8.30(h) x 0.78(d)
Touching from a Distance: Ian Curtis and Joy Division,Deborah Curtis,Paperback,$16.99,$18.00,9780571224814,"Farrar, Straus and Giroux",03/24/2014,240,4.90(w) x 7.60(h) x 0.80(d)
Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,Paperback,$14.39,$15.99,9780060730550,HarperCollins Publishers,02/03/2004,224,7.94(w) x 5.20(h) x 0.54(d)
Toughness: Developing True Strength On and Off the Court,Jay Bilas,Paperback,$14.83,$16.00,9780451414687,Penguin Publishing Group,03/04/2014,288,8.80(w) x 5.90(h) x 0.40(d)
Toussaint Louverture: A Revolutionary Life,Philippe Girard,Hardcover,$27.00,$30.00,9780465094134,Basic Books,11/22/2016,352,6.60(w) x 9.40(h) x 1.20(d)
Traci Lords: Underneath It All,Traci Lords,Paperback,$15.99,$15.99,9780060508210,HarperCollins Publishers,06/29/2004,336,6.00(w) x 9.00(h) x 0.87(d)
Tracks,Louise Erdrich,Paperback,$14.39,$15.99,9780060972455,HarperCollins Publishers,08/29/2017,256,5.31(w) x 8.00(h) x 0.58(d)
Tragedy Plus Time: A Tragi-comic Memoir,Adam Cayton-Holland,Hardcover,$23.40,$26.00,9781501170164,Gallery Books,08/21/2018,256,5.50(w) x 8.50(h) x 1.00(d)
Traitor to His Class: The Privileged Life and Radical Presidency of Franklin Delano Roosevelt,H. W. Brands,Paperback,$21.60,$24.00,9780307277947,Knopf Doubleday Publishing Group,09/08/2009,912,6.12(w) x 9.26(h) x 1.85(d)
TransAtlantic,Colum McCann,Paperback,$15.36,$17.00,9780812981926,Random House Publishing Group,05/20/2014,336,5.10(w) x 7.90(h) x 0.90(d)
Transcription,Kate Atkinson,Hardcover,$23.80,$28.00,9780316176637,"Little, Brown and Company",09/25/2018,352,6.20(w) x 9.30(h) x 1.30(d)
Transit,Anna Seghers,Paperback,$15.95,$15.95,9781590176252,New York Review Books,05/07/2013,280,5.00(w) x 7.90(h) x 0.60(d)
Transit,Rachel  Cusk,Paperback,$15.30,$17.00,9781250151797,Picador,12/19/2017,272,5.49(w) x 8.25(h) x 0.71(d)
Trapeze,Simon Mawer,Paperback,$14.36,$15.95,9781590515273,"Other Press, LLC",05/01/2012,384,5.42(w) x 8.28(h) x 1.04(d)
"TRAVELIN' MAN Across the Sahara and Beyond: 8 Countries, 2 Continents...1 Pair of Pants",Dennis D Feeheley,Paperback,$17.95,$17.95,9780578134192,"Outskirts Press, Inc.",01/18/2014,352,6.14(w) x 9.21(h) x 0.73(d)
Travels of Marco Polo,Marco Polo,Paperback,$7.95,$7.95,9780451529510,Penguin Publishing Group,10/28/2004,336,4.17(w) x 6.72(h) x 0.87(d)
Travels with a Tangerine: From Morocco to Turkey in the Footsteps of Islam's Greatest Traveler,Tim Mackintosh-Smith,Paperback,$17.29,$18.00,9780812971644,Random House Publishing Group,06/08/2004,368,5.19(w) x 8.07(h) x 0.78(d)
Travels with Charley: In Search of America,John Steinbeck,Paperback,$12.05,$13.00,9780140053203,Penguin Publishing Group,01/28/1980,288,4.25(w) x 7.56(h) x 0.71(d)
Treacherous Is the Night,Anna Lee Huber,Paperback,$14.36,$15.95,9781496713179,Kensington,09/25/2018,304,5.40(w) x 8.20(h) x 1.00(d)
Treason's Harbour (Aubrey-Maturin Series #9),Patrick O'Brian,Paperback,$15.23,$15.95,9780393308631,"Norton, W. W. & Company, Inc.",04/28/1992,368,5.50(w) x 8.30(h) x 0.80(d)
Treasure Mountain,Louis L'Amour,Paperback,$5.99,$5.99,9780553276893,Random House Publishing Group,07/01/1984,208,4.20(w) x 6.90(h) x 0.60(d)
Tribute: Freddie Mercury,Mike Lynch,Paperback,$5.99,$5.99,9781948216036,TidalWave Productions,10/16/2017,30,6.69(w) x 9.61(h) x 0.06(d)
Trickster: Native American Tales,Matt Dembicki,Paperback,$25.16,$27.95,9781555917241,Fulcrum Publishing,06/01/2010,232,7.90(w) x 7.90(h) x 0.80(d)
Tried by War: Abraham Lincoln as Commander-in-Chief,James M. McPherson,Paperback,$17.10,$19.00,9780143116141,Penguin Publishing Group,09/29/2009,352,5.40(w) x 8.30(h) x 1.00(d)
Trinity,Leon Uris,Paperback,$8.99,$8.99,9780060827885,HarperCollins Publishers,07/25/2006,912,4.10(w) x 6.64(h) x 1.44(d)
Trinity,Louisa Hall,Hardcover,$24.29,$26.99,9780062851963,HarperCollins Publishers,10/16/2018,336,8.20(w) x 6.10(h) x 1.20(d)
Triple Jeopardy (Signed Book) (Daniel Pitt Series #2),Anne Perry,Hardcover,$19.60,$28.00,9781984800831,Random House Publishing Group,04/09/2019,288,6.12(w) x 9.25(h) x 0.71(d)
Tris Speaker: The Rough-and-Tumble Life of a Baseball Legend,Timothy Gay,Paperback,$16.95,$16.95,9781599211114,"Rowman & Littlefield Publishers, Inc.",03/01/2007,344,6.00(w) x 9.00(h) x 0.88(d)
Troll: A Love Story,Johanna Sinisalo,Paperback,$13.50,$15.00,9780802141293,"Grove/Atlantic, Inc.",05/10/2004,240,5.50(w) x 8.25(h) x (d)
Trotsky: A Biography,Robert Service,Paperback,$26.27,$27.50,9780674062252,Harvard,10/30/2011,648,8.92(w) x 6.10(h) x 1.26(d)
Troublesome Young Men: The Rebels Who Brought Churchill to Power and Helped Save England,Lynne Olson,Paperback,$16.20,$18.00,9780374531331,"Farrar, Straus and Giroux",04/29/2008,464,5.60(w) x 8.17(h) x 1.23(d)
Troubling Love,Elena Ferrante,Paperback,$14.33,$15.00,9781933372167,"Europa Editions, Incorporated",09/01/2006,144,5.40(w) x 8.25(h) x 0.45(d)
"Troy: Myth, City, Icon",Naoise Mac Sweeney,Paperback,$26.95,$26.95,9781472529374,Bloomsbury Academic,02/08/2018,208,6.10(w) x 9.10(h) x 0.50(d)
True Compass: A Memoir,Edward M. Kennedy,Paperback,$16.99,$16.99,9780446539265,Grand Central Publishing,04/13/2011,560,5.90(w) x 8.70(h) x 1.60(d)
True History of the Kelly Gang,Peter Carey,Paperback,$16.26,$16.95,9780375724671,Knopf Doubleday Publishing Group,11/02/2001,384,5.14(w) x 7.97(h) x 0.80(d)
True Indie: Life and Death in Filmmaking,Don Coscarelli,Hardcover,$26.99,$29.99,9781250193247,St. Martin's Press,10/02/2018,352,6.40(w) x 9.30(h) x 1.20(d)
"True North: Peary, Cook, and the Race to the Pole",Bruce Henderson,Paperback,$15.67,$15.95,9780393327380,"Norton, W. W. & Company, Inc.",02/06/2006,352,5.50(w) x 8.30(h) x 1.00(d)
True Reagan: What Made Ronald Reagan Great and Why It Matters,James Rosebush,Paperback,$14.39,$15.99,9781455593842,Center Street,04/18/2017,288,5.20(w) x 7.90(h) x 1.00(d)
True Strength: My Journey from Hercules to Mere Mortal--and How Nearly Dying Saved My Life,Kevin Sorbo,Paperback,$15.29,$16.99,9780738216027,Hachette Books,10/09/2012,296,5.60(w) x 8.70(h) x 0.90(d)
"Truly Totally Trump: A Collection of Put-Downs, Insults & Unforgettable Utterances from a President Who Tells It Like It Is",John Ford,Hardcover,$11.81,$12.99,9781250201546,St. Martin's Press,09/04/2018,160,5.00(w) x 7.20(h) x 0.70(d)
TRUMBO,Bruce Cook,Paperback,$15.99,$15.99,9781455564989,Grand Central Publishing,09/08/2015,352,5.20(w) x 7.90(h) x 1.00(d)
Trump Must Go: The Top 100 Reasons to Dump Trump (and One to Keep Him),Bill Press,Hardcover,$25.19,$27.99,9781250306470,St. Martin's Press,09/11/2018,384,6.40(w) x 9.30(h) x 1.30(d)
Trump: A Graphic Biography,Ted Rall,Paperback,$15.30,$16.95,9781609807580,Seven Stories Press,07/26/2016,192,5.00(w) x 7.10(h) x 0.70(d)
Trump: The Art of the Deal,Donald J. Trump,Paperback,$14.44,$16.99,9780399594496,Random House Publishing Group,10/06/2015,384,5.10(w) x 7.90(h) x 1.00(d)
TrumpNation: The Art of Being The Donald,Timothy L. O'Brien,Paperback,$13.49,$14.99,9780446696173,Grand Central Publishing,06/14/2016,304,5.90(w) x 9.00(h) x 0.90(d)
"Truth and Duty: The Press, the President, and the Privilege of Power",Mary Mapes,Paperback,$25.19,$27.99,9780312354114,St. Martin's Press,10/31/2006,384,5.50(w) x 8.50(h) x 0.86(d)
"Try Not to Suck: The Exceptional, Extraordinary Baseball Life of Joe Maddon",Bill Chastain,Paperback,$16.33,$16.95,9781629376745,Triumph Books,03/26/2019,304,5.90(w) x 8.90(h) x 1.00(d)
Tuff Juice: My Journey from the Streets to the NBA,Caron Butler,Paperback,$14.95,$14.95,9781493026654,"Rowman & Littlefield Publishers, Inc.",09/01/2016,264,6.00(w) x 8.90(h) x 0.60(d)
Tulip Fever,Deborah Moggach,Paperback,$16.23,$17.00,9780385334921,Random House Publishing Group,04/10/2001,288,5.01(w) x 8.20(h) x 0.77(d)
Tutankhamun: The Story of Egyptology's Greatest Discovery,Jaromir Malek,Hardcover,$12.98,$12.98,9781781778258,SevenOaks,04/26/2018,160,9.90(w) x 11.30(h) x 0.80(d)
Twelfth Night (Folger Shakespeare Library Series),William Shakespeare,Paperback,$9.96,$9.99,9780743484961,Simon & Schuster,07/26/2005,272,5.50(w) x 8.43(h) x 0.60(d)
Twenty Love Poems and a Song of Despair: (Dual-Language Penguin Classics Deluxe Edition),Pablo Neruda,Paperback,$13.30,$14.00,9780142437704,Penguin Publishing Group,12/02/2003,112,4.85(w) x 6.12(h) x 0.43(d)
Twenty-One Days (Daniel Pitt Series #1),Anne Perry,Hardcover,$25.20,$28.00,9780399179884,Random House Publishing Group,04/10/2018,320,6.40(w) x 9.20(h) x 1.30(d)
Twenty-one Stories,Graham Greene,Paperback,$14.00,$14.00,9780140185348,Penguin Publishing Group,06/28/1993,208,5.20(w) x 7.80(h) x 0.44(d)
Twin Ambitions: My Autobiography,Mo Farah,Paperback,$15.59,$15.99,9781444779585,"Hodder & Stoughton, Ltd.",10/24/2017,400,5.00(w) x 7.70(h) x 3.70(d)
Twitch Upon a Star: The Bewitched Life and Career of Elizabeth Montgomery,Herbie J Pilato,Paperback,$18.68,$18.95,9781630760250,Taylor Trade Publishing,10/06/2014,472,6.00(w) x 8.90(h) x 1.20(d)
Two Lives of Charlemagne,Einhard,Paperback,$14.62,$16.00,9780140455052,Penguin Publishing Group,09/30/2008,160,5.00(w) x 7.70(h) x 0.50(d)
Two Paths: America Divided or United,John Kasich,Paperback,$16.19,$17.99,9781250181749,St. Martin's Press,09/25/2018,320,5.90(w) x 8.90(h) x 0.90(d)
Two-Part Invention (Crosswicks Journal Series #4),Madeleine L'Engle,Paperback,$14.35,$14.99,9780062505019,HarperCollins Publishers,10/18/1989,240,5.31(w) x 8.00(h) x 0.54(d)
Ty Cobb: A Terrible Beauty,Charles Leerhsen,Paperback,$15.30,$17.00,9781451645798,Simon & Schuster,05/17/2016,464,6.00(w) x 9.00(h) x 1.30(d)
